Ad_ID,Campaign_Name,Clicks,Impressions,Cost,Leads,Conversions,Conversion Rate,Sale_Amount,Ad_Date,Location,Device,Keyword,Cost_num,Sale_num,CTR,CPC,Conversion_Rate_calc,CPA,ROAS,CPM
A1113,Software Engineer Course,173.0,3501.0,$223.9,28.0,10.0,0.044,$1179,2024-11-25,Hyderabad,Mobile,data analytics course,223.9,1179.0,0.04941445301342474,1.2942196531791907,0.057803468208092484,22.39,5.265743635551585,63.95315624107398
A1114,Software Engineer Course,91.0,,$203.52,,9.0,0.099,$1838,2024-11-20,Hyderabad,Desktop,data analytics course,203.52,1838.0,,2.2364835164835166,0.0989010989010989,22.613333333333333,9.031053459119496,
A1115,Software Engineer Course,140.0,5405.0,$195.69,21.0,8.0,,$1094,2024-11-21,Hyderabad,Desktop,data anaytics training,195.69,1094.0,0.025901942645698426,1.3977857142857142,0.05714285714285714,24.46125,5.590474730441004,36.205365402405185
A1116,Software Engineer Course,93.0,3425.0,$229.76,26.0,4.0,0.043,$1344,2024-11-24,Hyderabad,Mobile,online data analytic,229.76,1344.0,0.027153284671532846,2.470537634408602,0.043010752688172046,57.44,5.84958217270195,67.08321167883211
A1117,Software Engineer Course,114.0,5263.0,$189.13,23.0,5.0,0.044,$1434,2024-11-05,Hyderabad,Mobile,data analytics course,189.13,1434.0,0.021660649819494584,1.6590350877192983,0.043859649122807015,37.826,7.58208639560091,35.9357780733422
A1118,Software Engineer Course,172.0,3889.0,,21.0,10.0,,$1766,2024-11-16,Hyderabad,Tablet,online data analytic,,1766.0,0.04422730779120596,,0.05813953488372093,,,
A1119,Software Engineer Course,188.0,3327.0,$193.76,24.0,6.0,0.047,$1220,2024-11-03,Hyderabad,Tablet,online data analytic,193.76,1220.0,0.05650736399158401,1.0306382978723403,0.031914893617021274,32.29333333333333,6.29644921552436,58.238653441538915
A1120,Software Engineer Course,117.0,,$214.18,29.0,4.0,0.034,$1348,2024-11-23,Hyderabad,Mobile,learn data analytics,214.18,1348.0,,1.8305982905982907,0.03418803418803419,53.545,6.293771593986366,
A1121,Software Engineer Course,113.0,5471.0,$215.57,27.0,9.0,0.038,$1123,2024-11-23,Hyderabad,Mobile,analytics for data,215.57,1123.0,0.02065435934929629,1.9076991150442477,0.07964601769911504,23.952222222222222,5.209444727930602,39.40230305245842
A1122,Software Engineer Course,109.0,3550.0,$240.33,14.0,8.0,0.073,$1982,2024-11-24,Hyderabad,Tablet,learn data analytics,240.33,1982.0,0.030704225352112677,2.204862385321101,0.07339449541284404,30.04125,8.246993716972495,67.69859154929578
A1123,Software Engineer Course,174.0,3178.0,$225.67,18.0,10.0,0.057,$1140,2024-11-20,Hyderabad,Desktop,data analitics online,225.67,1140.0,0.05475141598489616,1.2969540229885057,0.05747126436781609,22.567,5.0516240528204905,71.01006922592826
A1124,Software Engineer Course,96.0,4673.0,$192.88,24.0,5.0,0.052,$1962,2024-11-10,Hyderabad,Mobile,learn data analytics,192.88,1962.0,0.020543548041943076,2.0091666666666668,0.052083333333333336,38.576,10.172127747822481,41.275411940937296
A1125,Software Engineer Course,110.0,4254.0,$187.87,11.0,4.0,,$1172,2024-11-04,Hyderabad,Mobile,data anaytics training,187.87,1172.0,0.025858015984955338,1.707909090909091,0.03636363636363636,46.9675,6.23835631021451,44.163140573577806
A1126,Software Engineer Course,163.0,3658.0,$237.63,23.0,7.0,0.043,$1699,2024-11-23,Hyderabad,Tablet,online data analytic,237.63,1699.0,0.04455986878075451,1.4578527607361962,0.04294478527607362,33.94714285714286,7.149770651853722,64.96172772006561
A1127,Software Engineer Course,161.0,5319.0,$235.98,13.0,4.0,0.025,$1423,2024-11-18,Hyderabad,Mobile,learn data analytics,235.98,1423.0,0.030268847527730777,1.4657142857142857,0.024844720496894408,58.995,6.0301720484786845,44.36548223350253
A1128,Software Engineer Course,195.0,5278.0,$193.49,30.0,7.0,0.047,$1456,2024-11-04,Hyderabad,Mobile,data analytics course,193.49,1456.0,0.03694581280788178,0.9922564102564103,0.035897435897435895,27.641428571428573,7.524936689234585,36.65971959075408
A1129,Software Engineer Course,84.0,3755.0,$218.88,14.0,9.0,0.047,$1299,2024-11-05,Hyderabad,Tablet,analytics for data,218.88,1299.0,0.02237017310252996,2.605714285714286,0.10714285714285714,24.32,5.9347587719298245,58.29027962716378
A1130,Software Engineer Course,113.0,4580.0,$194.82,11.0,6.0,0.059,$1248,2024-11-28,Hyderabad,Tablet,data analytics course,194.82,1248.0,0.024672489082969432,1.724070796460177,0.05309734513274336,32.47,6.405913150600554,42.53711790393013
A1131,Software Engineer Course,117.0,3809.0,$225.14,12.0,5.0,0.032,$1495,2024-11-09,Hyderabad,Desktop,data anaytics training,225.14,1495.0,0.030716723549488054,1.9242735042735042,0.042735042735042736,45.028,6.640312694323533,59.107377264373845
A1132,Software Engineer Course,135.0,5118.0,$219.99,27.0,6.0,0.044,$1089,2024-11-20,Hyderabad,Mobile,online data analytic,219.99,1089.0,0.02637749120750293,1.6295555555555556,0.044444444444444446,36.665,4.950225010227737,42.98358733880423
A1133,Software Engineer Course,92.0,5766.0,$186.14,28.0,7.0,0.076,$1013,2024-11-27,Hyderabad,Tablet,data anaytics training,186.14,1013.0,0.015955601803676726,2.0232608695652172,0.07608695652173914,26.59142857142857,5.442140324486946,32.282344779743326
A1134,Software Engineer Course,188.0,3934.0,$206.21,16.0,9.0,0.048,,2024-11-04,Hyderabad,Desktop,data analytics course,206.21,,0.04778851042196238,1.0968617021276597,0.047872340425531915,22.912222222222223,,52.417386883579056
A1135,Software Engineer Course,101.0,4724.0,$228.38,13.0,7.0,0.034,$1243,2024-11-20,Hyderabad,Desktop,learn data analytics,228.38,1243.0,0.021380186282811176,2.261188118811881,0.06930693069306931,32.62571428571429,5.442683247219547,48.34462320067739
A1136,Software Engineer Course,111.0,5895.0,$205.25,29.0,4.0,0.036,$1693,2024-11-04,Hyderabad,Mobile,data analytics course,205.25,1693.0,0.018829516539440202,1.8490990990990992,0.036036036036036036,51.3125,8.248477466504264,34.817642069550466
A1137,Software Engineer Course,122.0,4048.0,$202.23,28.0,10.0,0.082,,2024-11-26,Hyderabad,Mobile,online data analytic,202.23,,0.030138339920948616,1.657622950819672,0.08196721311475409,20.223,,49.95800395256917
A1138,Software Engineer Course,99.0,3169.0,$237.68,21.0,6.0,,$1509,2024-11-22,Hyderabad,Mobile,online data analytic,237.68,1509.0,0.031240138845061535,2.4008080808080807,0.06060606060606061,39.61333333333334,6.348872433524066,75.00157778479016
A1139,Software Engineer Course,154.0,4535.0,$229.29,11.0,3.0,0.019,$1434,2024-11-01,Hyderabad,Tablet,data anaytics training,229.29,1434.0,0.033958103638368244,1.488896103896104,0.01948051948051948,76.42999999999999,6.254088708622269,50.560088202866595
A1140,Software Engineer Course,129.0,3849.0,$249.29,22.0,10.0,0.078,$1767,2024-11-11,Hyderabad,Desktop,analytics for data,249.29,1767.0,0.03351519875292284,1.9324806201550386,0.07751937984496124,24.929,7.088130290023668,64.7674720706677
A1141,Software Engineer Course,,4259.0,$182.98,10.0,10.0,0.031,$1048,2024-11-16,Hyderabad,Mobile,analytics for data,182.98,1048.0,,,,18.298,5.727401901847196,42.9631368865931
A1142,Software Engineer Course,143.0,3628.0,,18.0,9.0,0.063,$1566,2024-11-17,Hyderabad,Tablet,data analytics course,,1566.0,0.039415656008820285,,0.06293706293706294,,,
A1143,Software Engineer Course,80.0,3269.0,,12.0,4.0,0.05,$1753,2024-11-23,Hyderabad,Desktop,data analitics online,,1753.0,0.024472315692872438,,0.05,,,
A1144,Software Engineer Course,134.0,3724.0,$188.02,26.0,9.0,0.047,$1891,2024-11-07,Hyderabad,Desktop,online data analytic,188.02,1891.0,0.0359828141783029,1.403134328358209,0.06716417910447761,20.891111111111112,10.057440697798105,50.488721804511286
A1145,Software Engineer Course,174.0,4838.0,$242.35,21.0,3.0,0.017,$1599,2024-11-22,Hyderabad,Desktop,data analitics online,242.35,1599.0,0.03596527490698636,1.392816091954023,0.017241379310344827,80.78333333333333,6.597895605529193,50.09301364200083
A1146,Software Engineer Course,196.0,4524.0,$192.01,15.0,8.0,0.041,$1048,2024-11-13,Hyderabad,Desktop,data analytics course,192.01,1048.0,0.04332449160035367,0.9796428571428571,0.04081632653061224,24.00125,5.458049059944795,42.44252873563218
A1147,Software Engineer Course,194.0,4694.0,$228.15,17.0,7.0,0.036,$1874,2024-11-14,Hyderabad,Tablet,learn data analytics,228.15,1874.0,0.04132935662547933,1.1760309278350516,0.03608247422680412,32.59285714285714,8.21389436774052,48.6046016190882
A1148,Software Engineer Course,180.0,4326.0,$221.67,13.0,,,$1427,2024-11-06,Hyderabad,Tablet,online data analytic,221.67,1427.0,0.04160887656033287,1.2315,,,6.437497180493526,51.24133148404993
A1149,Software Engineer Course,100.0,4235.0,$222.61,10.0,8.0,0.051,$1814,2024-11-01,Hyderabad,Desktop,data anaytics training,222.61,1814.0,0.023612750885478158,2.2261,0.08,27.82625,8.148780378239971,52.56434474616293
A1150,Software Engineer Course,153.0,4367.0,$184.51,29.0,9.0,0.059,$1507,2024-11-13,Hyderabad,Mobile,analytics for data,184.51,1507.0,0.03503549347378063,1.2059477124183007,0.058823529411764705,20.50111111111111,8.16757899300851,42.25097320815205
A1151,Software Engineer Course,110.0,3748.0,$198.68,24.0,9.0,0.082,$1041,2024-11-05,Hyderabad,Tablet,data anaytics training,198.68,1041.0,0.02934898612593383,1.8061818181818183,0.08181818181818182,22.075555555555557,5.239581236158647,53.009605122732125
A1152,Software Engineer Course,116.0,3901.0,,21.0,4.0,0.034,$1483,2024-11-13,Hyderabad,Tablet,online data analytic,,1483.0,0.029735965137144323,,0.034482758620689655,,,
A1153,Software Engineer Course,156.0,3335.0,$236.98,29.0,7.0,0.045,$1143,2024-11-14,Hyderabad,Desktop,data analytics course,236.98,1143.0,0.046776611694152925,1.519102564102564,0.04487179487179487,33.854285714285716,4.823191830534222,71.05847076461768
A1154,Software Engineer Course,177.0,5671.0,$210.74,19.0,6.0,0.058,$1172,2024-11-25,Hyderabad,Tablet,data analytics course,210.74,1172.0,0.031211426556162936,1.1906214689265537,0.03389830508474576,35.123333333333335,5.561355224447186,37.16099453359196
A1155,Software Engineer Course,89.0,3408.0,$214.78,25.0,9.0,0.101,$1898,2024-11-15,Hyderabad,Mobile,data analytics course,214.78,1898.0,0.026115023474178403,2.413258426966292,0.10112359550561797,23.864444444444445,8.836949436632834,63.02230046948357
A1156,Software Engineer Course,155.0,4422.0,$183.96,14.0,8.0,0.037,$1143,2024-11-15,Hyderabad,Mobile,analytics for data,183.96,1143.0,0.03505201266395296,1.1868387096774193,0.05161290322580645,22.995,6.213307240704501,41.601085481682496
A1157,Software Engineer Course,123.0,3097.0,$190.55,20.0,8.0,0.065,$1640,2024-11-22,Hyderabad,Tablet,data analytics course,190.55,1640.0,0.03971585405230869,1.5491869918699188,0.06504065040650407,23.81875,8.606664917344528,61.52728446884082
A1158,Software Engineer Course,102.0,3621.0,$244.82,10.0,5.0,0.049,$1375,2024-11-12,Hyderabad,Mobile,learn data analytics,244.82,1375.0,0.028169014084507043,2.4001960784313723,0.049019607843137254,48.964,5.6163712115023285,67.6111571389119
A1159,Software Engineer Course,150.0,4806.0,$244.53,15.0,9.0,,$1602,2024-11-07,Hyderabad,Mobile,data analitics online,244.53,1602.0,0.031210986267166042,1.6302,0.06,27.17,6.551343393448657,50.88014981273408
A1160,Software Engineer Course,160.0,,$245.87,11.0,6.0,0.037,,2024-11-05,Hyderabad,Desktop,analytics for data,245.87,,,1.5366875,0.0375,40.97833333333333,,
A1161,Software Engineer Course,143.0,3901.0,$191.38,29.0,4.0,0.053,$1786,2024-11-24,Hyderabad,Mobile,learn data analytics,191.38,1786.0,0.036657267367341706,1.3383216783216783,0.027972027972027972,47.845,9.332218622635594,49.059215585747246
A1162,Software Engineer Course,178.0,4673.0,$222.46,29.0,6.0,0.051,$1219,2024-11-04,Hyderabad,Tablet,online data analytic,222.46,1219.0,0.03809116199443612,1.2497752808988765,0.033707865168539325,37.07666666666667,5.479636788636159,47.60539268136101
A1163,Software Engineer Course,152.0,3542.0,$208.96,13.0,9.0,,$1735,2024-11-13,Hyderabad,Desktop,data analytics course,208.96,1735.0,0.04291360813099943,1.3747368421052633,0.05921052631578947,23.21777777777778,8.30302450229709,58.99491812535291
A1164,Software Engineer Course,139.0,4347.0,$238.19,26.0,5.0,,$1384,2024-11-13,Hyderabad,Tablet,analytics for data,238.19,1384.0,0.031976075454336325,1.7135971223021582,0.03597122302158273,47.638,5.810487426004451,54.7941108810674
A1165,Software Engineer Course,175.0,5014.0,$247.24,25.0,7.0,0.04,$1499,2024-11-15,Hyderabad,Mobile,learn data analytics,247.24,1499.0,0.03490227363382529,1.4128,0.04,35.32,6.062934800194143,49.30993218986837
A1166,Software Engineer Course,92.0,4185.0,$218.46,21.0,9.0,0.035,$1567,2024-11-03,Hyderabad,Mobile,data analitics online,218.46,1567.0,0.02198327359617682,2.3745652173913046,0.09782608695652174,24.273333333333333,7.172937837590405,52.20071684587814
A1167,Software Engineer Course,123.0,5964.0,,17.0,6.0,,$1363,2024-11-03,Hyderabad,Desktop,data anaytics training,,1363.0,0.02062374245472837,,0.04878048780487805,,,
A1168,Software Engineer Course,86.0,5124.0,$183.71,13.0,10.0,0.116,$1137,2024-11-20,Hyderabad,Mobile,data anaytics training,183.71,1137.0,0.01678376268540203,2.1361627906976746,0.11627906976744186,18.371000000000002,6.189102389635839,35.8528493364559
A1169,Software Engineer Course,117.0,4162.0,$238.08,28.0,10.0,0.085,$1186,2024-11-22,Hyderabad,Mobile,online data analytic,238.08,1186.0,0.028111484863046612,2.034871794871795,0.08547008547008547,23.808,4.981518817204301,57.20326765977896
A1170,Software Engineer Course,146.0,4330.0,$191.9,20.0,3.0,0.021,$1748,2024-11-09,Hyderabad,Mobile,online data analytic,191.9,1748.0,0.033718244803695153,1.3143835616438357,0.02054794520547945,63.96666666666667,9.108910891089108,44.31870669745958
A1171,Software Engineer Course,89.0,3268.0,,17.0,4.0,0.045,$1233,2024-11-13,Hyderabad,Desktop,online data analytic,,1233.0,0.02723378212974296,,0.0449438202247191,,,
A1172,Software Engineer Course,195.0,3483.0,$213.99,27.0,7.0,0.036,$1796,2024-11-23,Hyderabad,Desktop,learn data analytics,213.99,1796.0,0.05598621877691645,1.0973846153846154,0.035897435897435895,30.57,8.39291555680172,61.438415159345396
A1173,Software Engineer Course,170.0,4519.0,$240.63,22.0,7.0,0.041,$1012,2024-11-27,Hyderabad,Mobile,analytics for data,240.63,1012.0,0.03761894224385926,1.415470588235294,0.041176470588235294,34.37571428571429,4.205626896064498,53.248506306705025
A1174,Software Engineer Course,97.0,3605.0,$240.29,21.0,7.0,0.045,$1682,2024-11-10,Hyderabad,Desktop,data analitics online,240.29,1682.0,0.026907073509015257,2.4772164948453606,0.07216494845360824,34.32714285714285,6.999875150859379,66.65464632454923
A1175,Software Engineer Course,159.0,5076.0,$204.97,15.0,10.0,0.063,$1638,2024-11-17,Hyderabad,Tablet,data analytics course,204.97,1638.0,0.031323877068557916,1.2891194968553459,0.06289308176100629,20.497,7.991413377567449,40.38022064617809
A1176,Software Engineer Course,131.0,5352.0,$225.86,24.0,10.0,,$1961,2024-11-20,Hyderabad,Mobile,online data analytic,225.86,1961.0,0.024476831091180866,1.7241221374045803,0.07633587786259542,22.586000000000002,8.682369609492605,42.201046337817644
A1177,Software Engineer Course,108.0,5503.0,$185.26,11.0,7.0,0.065,$1921,2024-11-06,Hyderabad,Mobile,data analitics online,185.26,1921.0,0.019625658731600944,1.7153703703703702,0.06481481481481481,26.465714285714284,10.369210838821116,33.665273487188806
A1178,Software Engineer Course,93.0,4308.0,$209.83,19.0,9.0,0.097,$1694,2024-11-20,Hyderabad,Mobile,data analytics course,209.83,1694.0,0.02158774373259053,2.256236559139785,0.0967741935483871,23.314444444444447,8.073202115998665,48.707056638811515
A1179,Software Engineer Course,137.0,3555.0,$213.5,29.0,3.0,,,2024-11-06,Hyderabad,Desktop,data analytics course,213.5,,0.038537271448663854,1.5583941605839415,0.021897810218978103,71.16666666666667,,60.056258790436004
A1180,Software Engineer Course,81.0,5615.0,$193.14,30.0,6.0,0.074,$1255,2024-11-28,Hyderabad,Mobile,analytics for data,193.14,1255.0,0.014425645592163847,2.384444444444444,0.07407407407407407,32.19,6.49787718753236,34.39715048975957
A1181,Software Engineer Course,160.0,4743.0,$206.22,23.0,10.0,0.062,$1825,2024-11-20,Hyderabad,Mobile,learn data analytics,206.22,1825.0,0.03373392367699768,1.288875,0.0625,20.622,8.849772088061293,43.478810879190384
A1182,Software Engineer Course,186.0,3337.0,$183.58,16.0,8.0,0.043,$1045,2024-11-30,Hyderabad,Desktop,online data analytic,183.58,1045.0,0.05573868744381181,0.986989247311828,0.043010752688172046,22.9475,5.692341213639829,55.01348516631706
A1183,Software Engineer Course,105.0,3234.0,$238.8,27.0,10.0,0.095,$1248,2024-11-06,Hyderabad,Desktop,online data analytic,238.8,1248.0,0.032467532467532464,2.2742857142857145,0.09523809523809523,23.880000000000003,5.226130653266331,73.8404452690167
A1184,Software Engineer Course,131.0,3913.0,$203.69,14.0,10.0,,$1079,2024-11-25,Hyderabad,Desktop,data anaytics training,203.69,1079.0,0.03347814975721952,1.5548854961832062,0.07633587786259542,20.369,5.2972654524031615,52.05468949654996
A1185,Software Engineer Course,129.0,3208.0,$204.2,18.0,8.0,0.032,$1456,2024-11-29,Hyderabad,Desktop,learn data analytics,204.2,1456.0,0.04021197007481297,1.5829457364341084,0.06201550387596899,25.525,7.13026444662096,63.65336658354115
A1186,Software Engineer Course,187.0,5972.0,$220.64,30.0,7.0,0.037,$1980,2024-11-14,Hyderabad,Desktop,data analytics course,220.64,1980.0,0.03131279303415941,1.1798930481283423,0.0374331550802139,31.52,8.97389412617839,36.94574681848626
A1187,Software Engineer Course,167.0,3662.0,$235.43,10.0,7.0,0.042,$1684,2024-11-25,Hyderabad,Mobile,data anaytics training,235.43,1684.0,0.045603495357728015,1.4097604790419163,0.041916167664670656,33.63285714285714,7.15286921802659,64.29000546149645
A1188,Software Engineer Course,140.0,3359.0,$182.13,29.0,7.0,0.045,$1973,2024-11-28,Hyderabad,Desktop,data analitics online,182.13,1973.0,0.041679071152128606,1.3009285714285714,0.05,26.018571428571427,10.832921539559656,54.22149449240845
A1189,Software Engineer Course,198.0,3700.0,$220.67,14.0,5.0,,$1531,2024-11-10,Hyderabad,Mobile,analytics for data,220.67,1531.0,0.053513513513513515,1.1144949494949494,0.025252525252525252,44.134,6.937961662210541,59.640540540540535
A1190,Software Engineer Course,196.0,3835.0,$218.07,10.0,9.0,0.041,$1871,2024-11-04,Hyderabad,Tablet,online data analytic,218.07,1871.0,0.05110821382007823,1.1126020408163264,0.04591836734693878,24.23,8.579813821250058,56.86310299869621
A1191,Software Engineer Course,140.0,5638.0,$208.02,22.0,5.0,,$1652,2024-11-18,Hyderabad,Desktop,data anaytics training,208.02,1652.0,0.024831500532103583,1.485857142857143,0.03571428571428571,41.604,7.941544082299778,36.89606243348705
A1192,Software Engineer Course,157.0,5825.0,$230.6,16.0,3.0,0.019,$1041,2024-11-16,Hyderabad,Desktop,data anaytics training,230.6,1041.0,0.026952789699570816,1.4687898089171973,0.01910828025477707,76.86666666666666,4.514310494362532,39.587982832618025
